frame.number	frame.time_epoch	ip.src	ip.dst	tcp.srcport	tcp.dstport	tls.handshake.session_id	tls.record.version	tls.handshake.type	tls.handshake.random	tls.handshake.ciphersuite	tls.handshake.extensions_supported_group	tls.handshake.extensions_key_share_group	tls.handshake.extensions_key_share_key_exchange	tls.handshake.modulus	tls.handshake.exponent	tls.handshake.certificate	tls.handshake.p	tls.handshake.g	tls.handshake.ys	tls.handshake.yc	tls.handshake.server_point	tls.handshake.client_point	tls.handshake.sig	tls.handshake.epms	tls.handshake.epms_len
5064	1743638041.635708000	172.217.16.226	192.168.0.235					25,15,20								308204823082036aa0030201020210042ebc0a816c41a00ac0cb06e6daa6ff300d06092a864886f70d01010b0500303b310b3009060355040613025553311e301c060355040a1315476f6f676c65205472757374205365727669636573310c300a06035504031303575232301e170d3235303331303038333930335a170d3235303630323038333930325a30223120301e060355040313176164747261666669637175616c6974792e676f6f676c653059301306072a8648ce3d020106082a8648ce3d030107034200043e6e2bc8ef8c843bb436700cc78e468679faee31030d6a276366fb5d6da395c70395c2f13b9984248308ca8574bf22d7db74b9ed00f18ef556f7318eba0aaecaa382026430820260300e0603551d0f0101ff04040302078030130603551d25040c300a06082b06010505070301300c0603551d130101ff04023000301d0603551d0e04160414bf80d4bce9a49eb2eab08621e042f641d6080464301f0603551d23041830168014de1b1eed7915d43e3724c321bbec34396d42b230305806082b06010505070101044c304a302106082b060105050730018615687474703a2f2f6f2e706b692e676f6f672f777232302506082b060105050730028619687474703a2f2f692e706b692e676f6f672f7772322e637274303d0603551d110436303482176164747261666669637175616c6974792e676f6f676c6582192a2e6164747261666669637175616c6974792e676f6f676c6530130603551d20040c300a3008060667810c01020130360603551d1f042f302d302ba029a0278625687474703a2f2f632e706b692e676f6f672f7772322f395556624e3077354536592e63726c30820103060a2b06010401d6790204020481f40481f100ef0077004e75a3275c9a10c3385b6cd4df3f52eb1df0e08e1b8d69c0b1fa64b1629a39df000001957f6c130800000403004830460221009d2bc26a7c0493832068e28c21386a450413c3a041ef47569b23d27a7f83c22c0221009eb2a1538dba5b7e648b74d1726c592b30fd5b0dbd15d53888aca22148a81333007400e6d2316340778cc1104106d771b9cec1d240f6968486fbba87321dfd1e378e50000001957f6c131a0000040300453043021f7760c285109a1ba61f3e10bb71d0364a89abfc582b70ae155c6ac251dc8bba0220157a6369e69ab581681b8f6a750a0b1c70669c8596fbbb121ff8112967c2acf4300d06092a864886f70d01010b050003820101000d7691d0084640b2aeee4f9505489f0013baaee5b5d449c522ff5651d6716072acf9f7f92967128e71ad7383b17e792085a94b4f541f353537785ea40ff4a5e9fbd2c15376adbb643662889012ff84aac0e940c7c2a70f62c28d31b74dd2c2eddcf09ebfa9d64e32ad9f27472daba0ed2561cf25b1980075ca57859a594c0bb0690d30eb0212546999aeb636947cc275e02450f60acbd29bbda1fca9518b4373c7e695c9c6152c9d341d416a5273a3f7f8903c04db1db54fb91ac6d29e6d13f9b9965ff2a7f13ecb326f3842cd03def2ffc79e05706b89fdb75765b704973323e8cef160fa23514b11fb242e13de73c31bafe9faf250cd6792e0eb29cc0261f8,3082050b308202f3a00302010202107ff005a07c4cded100ad9d66a5107b98300d06092a864886f70d01010b05003047310b300906035504061302555331223020060355040a1319476f6f676c65205472757374205365727669636573204c4c43311430120603550403130b47545320526f6f74205231301e170d3233313231333039303030305a170d3239303232303134303030305a303b310b3009060355040613025553311e301c060355040a1315476f6f676c65205472757374205365727669636573310c300a0603550403130357523230820122300d06092a864886f70d01010105000382010f003082010a0282010100a9ff9c7f451e70a8539fcad9e50dde4657577dbc8f9a5aac46f1849abb91dbc9fb2f01fb920900165ea01cf8c1abf9782f4accd885a2d8593c0ed318fbb1f5240d26eeb65b64767c14c72f7acea84cb7f4d908fcdf87233520a8e269e28c4e3fb159fa60a21eb3c920531982ca36536d604de90091fc768d5c080f0ac2dcf1736bc5136e0a4f7ac2f2021c2eb46383da31f62d7530b2fbabc26edba9c00eb9f967d4c3255774eb05b4e98eb5de28cdcc7a14e47103cb4d612e6157c519a90b98841ae87929d9b28d2fff576a66e0ceab95a82996637012671e3ae1dbb02171d77c9efdaa176efe2bfb381714d166a7af9ab570ccc863813a8cc02aa97637cee30203010001a381fe3081fb300e0603551d0f0101ff040403020186301d0603551d250416301406082b0601050507030106082b0601050507030230120603551d130101ff040830060101ff020100301d0603551d0e04160414de1b1eed7915d43e3724c321bbec34396d42b230301f0603551d23041830168014e4af2b26711a2b4827852f52662ceff08913713e303406082b0601050507010104283026302406082b060105050730028618687474703a2f2f692e706b692e676f6f672f72312e637274302b0603551d1f042430223020a01ea01c861a687474703a2f2f632e706b692e676f6f672f722f72312e63726c30130603551d20040c300a3008060667810c010201300d06092a864886f70d01010b0500038202010045758be51f3b4413961aab58f135c96f3dd2d0334a8633ba57514feec434da16124cbf139f0dd454e94879c0303c9425f21af4ba3294b633720b85ee0911253494e16f42db829b7b7f2a9aa9ff7fa9d2de4a20cbb3fb0303b8f80705da59922f184698ceaf72be2426b11e004dbd08ad9341440abbc7d50185bf9357e3df7412530e1125d39bdcdecb276eb3c2b9336239c2e035e15ba7092e19cb912a765cf1dfca238440a56fff9a41e0b5ef32d185aeaf2509f062c56ec2c86e32fdb8dae2ce4a914af385554eb175d648332f6f84d9125c9fd4719863258d695c0a6b7df241bde8bb8fe422d79d6545e84c0a87dae96066880e1fc7e14e56c576ffb47a5769f202220926411dda74a2e529f3c49ae55dd6aa7afde1b72b6638fbe82966baefa0132ff8737ef0da40111c5ddd8fa6fcbedbbe56f8329c1f41416d7eb6c5ebc68b36b7178c9dcf197a349f2193c47e7435d2aafd4c6d14f5c9b0795b493cf3bf1748e8ef9a26130c87f273d69cc5526b63f7329078a96beb5ed693a1bfbc183d8b59f68ac6055e5218e266e0dac1dcad5a25aaf445fcf10b78a4afb0f273a430a834c1537f4296e54841eb90460c06dccb92c65ef3444443462946a0a6fcb98e392739b15ae2b1adfc13ff8efc26e1d4fe84f1505a8e976b2d2a79fb4064eaf33dbd5be1a004b097481c42f5ea5a1ccd26c851ff14996789725f1decad5add,308205623082044aa003020102021077bd0d6cdb36f91aea210fc4f058d30d300d06092a864886f70d01010b05003057310b300906035504061302424531193017060355040a1310476c6f62616c5369676e206e762d73613110300e060355040b1307526f6f74204341311b301906035504031312476c6f62616c5369676e20526f6f74204341301e170d3230303631393030303034325a170d3238303132383030303034325a3047310b300906035504061302555331223020060355040a1319476f6f676c65205472757374205365727669636573204c4c43311430120603550403130b47545320526f6f7420523130820222300d06092a864886f70d01010105000382020f003082020a0282020100b611028b1ee3a1779b3bdcbf943eb795a7403ca1fd82f97d32068271f6f68c7ffbe8dbbc6a2e9797a38c4bf92bf6b1f9ce841db1f9c597deefb9f2a3e9bc12895ea7aa52abf82327cba4b19c63dbd7997ef00a5eeb68a6f4c65a470d4d1033e34eb113a3c8186c4becfc0990df9d6429252307a1b4d23d2e60e0cfd20987bbcd48f04dc2c27a888abbbacf5919d6af8fb007b09e31f182c1c0df2ea66d6c190eb5d87e261a45033db079a49428ad0f7f26e5a808fe96e83c689453ee833a882b159609b2e07a8c2e75d69ceba756648f964f68ae3d97c2848fc0bc40c00b5cbdf687b3356cac18507f84e04ccd92d320e933bc5299af32b529b3252ab448f972e1ca64f7e682108de89dc28a88fa38668afc63f901f978fd7b5c77fa7687faecdfb10e799557b4bd26efd601d1eb160abb8e0bb5c5c58a55abd3acea914b29cc19a432254e2af16544d002ceaace49b4ea9f7c83b0407be743aba76ca38f7d8981fa4ca5ffd58ec3ce4be0b5d8b38e45cf76c0ed402bfd530fb0a7d53b0db18aa203de31adcc77ea6f7b3ed6df912212e6befad832fc1063145172de5dd61693bd296833ef3a66ec078a26df13d757657827de5e491400a2007f9aa821b6a9b195b0a5b90d1611dac76c483c40e07e0d5acd563cd19705b9cb4bed394b9cc43fd255136e24b0d671faf4c1bacced1bf5fe8141d800983d3ac8ae7a98371805950203010001a382013830820134300e0603551d0f0101ff040403020186300f0603551d130101ff040530030101ff301d0603551d0e04160414e4af2b26711a2b4827852f52662ceff08913713e301f0603551d23041830168014607b661a450d97ca89502f7d04cd34a8fffcfd4b306006082b0601050507010104543052302506082b060105050730018619687474703a2f2f6f6373702e706b692e676f6f672f67737231302906082b06010505073002861d687474703a2f2f706b692e676f6f672f677372312f677372312e63727430320603551d1f042b30293027a025a0238621687474703a2f2f63726c2e706b692e676f6f672f677372312f677372312e63726c303b0603551d20043430323008060667810c0102013008060667810c010202300d060b2b06010401d67902050302300d060b2b06010401d67902050303300d06092a864886f70d01010b0500038201010034a41eb128a3d0b47617a6317a21e9d1523ec8db74164188b83d351dede4ff93e15c5fabbbea7ccfdbe40dd18b57f2266f5bbe17466894376f6b7ac8c01837fa2551acec68bfb2c849fd5a9aca0123ac84802b028c9997eb496a8c75d7c7deb2c9979f5848570e35a1e41ad6fd6f83816fef8ccf97afc0852af0f54e6909912de168b8c12b73e9d4d9fc22c0371f0b661d49ed02558f67e132d7d326bf70e33df4676d3d7ce53488e332faa76e066a6fbd8b91ee164be83ba9b337e7c344a47ed86cd7c746f5929be7d521be66921994556cd429b20dc1665be277494828ed9dd71a337253b38235cf628bc9248ba5b7390cbb7e2a41bf52cffca296b6c2823f									
5065	1743638041.636824000	192.168.0.235	172.217.16.226					8,20																	
5068	1743638041.659328000	172.217.16.226	192.168.0.235					4,4																	
5118	1743638041.701845000	192.168.0.235	142.250.187.225					1	662b26498faf9feee25fd7002e3403ba35b90f8f38c942df9cdc6af52f6279bf	0x1301,0x1302,0x1303	0x11ec,0x001d,0x0017,0x0018	4588,29	68109f6aa62cbb593954363e33587dc7fc9bad39628095c7b61243141c0b301c439812366e0705d8c06e9f47a367b42142a1c003872717b51e65a6272da88afb1089bfd3ade3b99f4e2c0251bab57d7988b06b03dfaa8db439c9d2650d90ca9b0cf578af66808dc6c38ec22716303b014b9a2a1c1b1e7c3a8a103f466b9ddc82417cc101e4fb43fea683ab43b261e879a7723be17a92dd00169a503cd4176805e34575d936aab76a672023f4a795bd8b7f0ed37ae9a706d310b54ebb5d9e582c94c6b122607c7d85c0b820533dcb2b57164cbf777529943b72d593e8e96cc53c02ffcacc9cb018e8014e138cbe2b00c968141910dc188113922be28b64f43dd0086393572b14161331b44c7017035d33beb1b674e207254d2064ea69a5897338e5d95daa306b65e55b960b2b38f75addd0712053c42edbbbe0f8428954a3a5b524e6c942006a8ddfa288bfb0368ebc5f0b92164e477e1fa80e85a8ce4e861e108302ea9138d8f29f3802cef39150fd641bf41a740bc78bbd01a35c8b7519f6bcbf906852e7a37534148df85eccf657a11c97d9f8bcdc372fcfc1b1b0dbbc219c8987a9899a9650fc962ef9ea84243b7bb2f5aa66827c46811e8e63319c5cb475c51eec383f282215a0602f3d7c55e567a0abe664ccf3af8d997b87690bad24424b5140606333b7fbb9ede0b9af1895b382264a454bd1dc3303a970869170d96a7463810a402203b1226d45ab744042c95206a3348c051f299e2cb4b54687b93ecbc359e4573b80ae9b18889d0674e9b825f76816cea23dbf338b2da1af1bf2211b394b7b08080aa13c0454443c720f5cb4289a8b087e795d824c5d0fa940d87a0fbfc88d2db69c969c60703a4c4a986d88e10690bca9da452a6dc3ac86cb510eb14933213962f975ab083d0f0b5f7ff63d7c919963bcbba1d90d8596acedb38460d987597600489427d8a5440100267714cbb085982da45debb93ba2293b53e48abc91689ce116fe9a7375b548f95b340b73cbfe51cd26c6a4e657770cbb21a3d2469fe37ad16801d8398366719ecc46caa3c788a0b88c18702f4d921ac0784b269231298899211a88eb106ae3c83a1b4924b854c772d79598b31b973bb02b129c88357459960e90967d98fbb0ac321cbf7423e4d6727d083168d6336b679604533efef5695683c7bfcaa9757487979a2c923c4f5e6a2eff4094ab8284c9739e7f7863e9fa5dea8184e7288fc9bc623f922cdb5843f3b94d4916baabc057d36314bc8b86a921162be5649ca523444b2b77343310cca4f6b79a09ecb2916cbb05787403dc7f66937961e93a61f9099fd78b0316499cc05dcbf9231696176f79264050507848c76339618a7b104bb60c841380f023692bd46ac0f49b9762b88834616f9620387b561245840ed48d3ffba4f6e871c01083f567bf1c303641310dca33b2d64544e3576412e5465775cd0c806e9f2501450886d2c8917fec2e51807cb6c6a45682799bb0c6cda4522b06c875e36bd9999fbe8178ced6344f919dfc28008286a2bf9b57906a3d49199dab30297879a7e06a94302a8ce7b4958ecb18d033b09e72bc1243971d610f6d6a8850fc04775643cae136e4a8939138c7a0ac0ce3d94fd707fa63d8f35b66d516b9fa4abfe35e88786c609bf78fa8c8ab22a8cdde6f721675d3306b186505c012bc0ec56a2db24fb7888ace6a564508d89ae404,05e3180b795db1feb7b0634f59309775e4704e54fd6920663e4133029b5b0225												
5126	1743638041.742835000	142.250.187.225	192.168.0.235																						
5127	1743638041.742954000	142.250.187.225	192.168.0.235					2	1fcb033dfc651f70604ec534641054fa170d5895f540f4fdf246375ad4b43308	0x1301		4588	07917ca5586de88b4712f1a6c3605feadb26fe791fdf8e20a3ca7b827fde153f08db53799326486ed654c8d21b1ab188bc62f9f9ae077f8b173d1cb8d2fc784761d8d2a61640d389238ada0accde83790ff99021358a1cb328e0764dc57a0a5d925b1b8a66c3d850046394ae539f874fd72f57ace23d66c6e01abe485d9d024a1e53f7c0317018f623d1bb1f113a1fb9b32bcdb31e99ef55c74a27407bebb6856674a024b7d38cf37662340d645e445026a0f7ca834f6bad552237affc9c1f26c1f050eef78fc0326b694cce106f9ccf47eb95a006b7bd037326cd5fc63555e4237b57db375cf122f6d57bf5ecc88fbb511e1c3d4056db27848154047db408e795946215e67fe22fc9ed4e980ce3b4d633589687a581ded9c5948321ab9fbb71f3ed53f22d5e0e93691b11cdb29dbd4ba6adcc5c99f26c26b13305f5ca4ee2431b92dcddc1ac2d067408b65fd001b00779ba986cf72f78037302aa30b01a824cfeaf0998bac1b70b62b06611c0508acfb58730c1932b8169233cc3658e7dad1a689c76f983d3a5cc0a6ee679c288fec2954fdad5a03ebb09dc69988dc98ee0e56eb36aa9610eea895e1fbc50a4a8b731388eb8a55b717997b160c1aa85b5a605dc1e97385ea8e49ec6cfc04a34eeeb185abca62803eea37ccc030e165bdd959c9766cf6fb98b4ad33cf1acbb21e5b1e8e16a47594d409916d34abc77621c6823076ff1b57c63f1fbf4c9aaaf8a59ca86fca1f311bee0ca39236fd4a76c98139469b0c59e46ceb6b543e596d07245d34d7d7e0117c5947bf8f18b350cfbb09bc6b8be7537bb2e881fb14d137be7bc318d5f8bdfb7b2cf21f4bdb8e7bccd28afc09b8e6d58169cf4a2c2331f581b3d4b1552014ccba2b055404c43711b36826689bfff987644b6ca521541a6eb54b79e000289fcb28ec952119a72522ca85d2cb6f0622c323cab9f74a174aad43a02c1e76a52a7a3dfbd008852539e6aad68b30367ae6b6145c8d852c8a4becbf341efcc80b780b827bd34ca79a618a826f011777638cc38f4cb19d6c9720c96aa4f1b1a5a9f0fbeb4c2124433988e981a610128aab149720633e89717471a025f9a2b563df2deabcd774afc72e4094d636ac540be7cc5d45c0aba259898af7ed09069362dbcf3e4fb927a26b3cc515904fdd32e87d7630f79092ac785156c701d691ade3319a81faf106e43c773b37e0333c6803f3af2e326223f0bcc85ec44c6580eca0e0cfc282f1a47a372b79c7d648339de83e5c42946a2658507cc855d1f415e4c1a70761335e77d313273992aff197880fa9573d5bf6631ec2a9fa5d764fd79690a26bfe0cfe093eba34cc94b40055c96bf25463b227b5ce5ac37a0c61ff17b6dbe6cb6992a6b32faa04013a44e464d2a92dae928146d320ce081fe99a6d1bf814cfd914c666e9888131cf2e4ee6f67f977614898bdcb52c7a43d3fed57c38cbfd057b8bdb02abf9c2e65dd4333268254a6fe1cb56c85341b139fb80a7e3fe1c769450181ef67a0757e91097eacc8450d7e72ad64992e2099aa5024a69aa63fc46ff5ca74b2817310a6e6f434af70e97b												
5130	1743638041.749188000	142.250.187.225	192.168.0.235					8																	
5131	1743638041.749304000	142.250.187.225	192.168.0.235																						
5133	1743638041.749445000	142.250.187.225	192.168.0.235					25,15,20								308204823082036aa0030201020210042ebc0a816c41a00ac0cb06e6daa6ff300d06092a864886f70d01010b0500303b310b3009060355040613025553311e301c060355040a1315476f6f676c65205472757374205365727669636573310c300a06035504031303575232301e170d3235303331303038333930335a170d3235303630323038333930325a30223120301e060355040313176164747261666669637175616c6974792e676f6f676c653059301306072a8648ce3d020106082a8648ce3d030107034200043e6e2bc8ef8c843bb436700cc78e468679faee31030d6a276366fb5d6da395c70395c2f13b9984248308ca8574bf22d7db74b9ed00f18ef556f7318eba0aaecaa382026430820260300e0603551d0f0101ff04040302078030130603551d25040c300a06082b06010505070301300c0603551d130101ff04023000301d0603551d0e04160414bf80d4bce9a49eb2eab08621e042f641d6080464301f0603551d23041830168014de1b1eed7915d43e3724c321bbec34396d42b230305806082b06010505070101044c304a302106082b060105050730018615687474703a2f2f6f2e706b692e676f6f672f777232302506082b060105050730028619687474703a2f2f692e706b692e676f6f672f7772322e637274303d0603551d110436303482176164747261666669637175616c6974792e676f6f676c6582192a2e6164747261666669637175616c6974792e676f6f676c6530130603551d20040c300a3008060667810c01020130360603551d1f042f302d302ba029a0278625687474703a2f2f632e706b692e676f6f672f7772322f395556624e3077354536592e63726c30820103060a2b06010401d6790204020481f40481f100ef0077004e75a3275c9a10c3385b6cd4df3f52eb1df0e08e1b8d69c0b1fa64b1629a39df000001957f6c130800000403004830460221009d2bc26a7c0493832068e28c21386a450413c3a041ef47569b23d27a7f83c22c0221009eb2a1538dba5b7e648b74d1726c592b30fd5b0dbd15d53888aca22148a81333007400e6d2316340778cc1104106d771b9cec1d240f6968486fbba87321dfd1e378e50000001957f6c131a0000040300453043021f7760c285109a1ba61f3e10bb71d0364a89abfc582b70ae155c6ac251dc8bba0220157a6369e69ab581681b8f6a750a0b1c70669c8596fbbb121ff8112967c2acf4300d06092a864886f70d01010b050003820101000d7691d0084640b2aeee4f9505489f0013baaee5b5d449c522ff5651d6716072acf9f7f92967128e71ad7383b17e792085a94b4f541f353537785ea40ff4a5e9fbd2c15376adbb643662889012ff84aac0e940c7c2a70f62c28d31b74dd2c2eddcf09ebfa9d64e32ad9f27472daba0ed2561cf25b1980075ca57859a594c0bb0690d30eb0212546999aeb636947cc275e02450f60acbd29bbda1fca9518b4373c7e695c9c6152c9d341d416a5273a3f7f8903c04db1db54fb91ac6d29e6d13f9b9965ff2a7f13ecb326f3842cd03def2ffc79e05706b89fdb75765b704973323e8cef160fa23514b11fb242e13de73c31bafe9faf250cd6792e0eb29cc0261f8,3082050b308202f3a00302010202107ff005a07c4cded100ad9d66a5107b98300d06092a864886f70d01010b05003047310b300906035504061302555331223020060355040a1319476f6f676c65205472757374205365727669636573204c4c43311430120603550403130b47545320526f6f74205231301e170d3233313231333039303030305a170d3239303232303134303030305a303b310b3009060355040613025553311e301c060355040a1315476f6f676c65205472757374205365727669636573310c300a0603550403130357523230820122300d06092a864886f70d01010105000382010f003082010a0282010100a9ff9c7f451e70a8539fcad9e50dde4657577dbc8f9a5aac46f1849abb91dbc9fb2f01fb920900165ea01cf8c1abf9782f4accd885a2d8593c0ed318fbb1f5240d26eeb65b64767c14c72f7acea84cb7f4d908fcdf87233520a8e269e28c4e3fb159fa60a21eb3c920531982ca36536d604de90091fc768d5c080f0ac2dcf1736bc5136e0a4f7ac2f2021c2eb46383da31f62d7530b2fbabc26edba9c00eb9f967d4c3255774eb05b4e98eb5de28cdcc7a14e47103cb4d612e6157c519a90b98841ae87929d9b28d2fff576a66e0ceab95a82996637012671e3ae1dbb02171d77c9efdaa176efe2bfb381714d166a7af9ab570ccc863813a8cc02aa97637cee30203010001a381fe3081fb300e0603551d0f0101ff040403020186301d0603551d250416301406082b0601050507030106082b0601050507030230120603551d130101ff040830060101ff020100301d0603551d0e04160414de1b1eed7915d43e3724c321bbec34396d42b230301f0603551d23041830168014e4af2b26711a2b4827852f52662ceff08913713e303406082b0601050507010104283026302406082b060105050730028618687474703a2f2f692e706b692e676f6f672f72312e637274302b0603551d1f042430223020a01ea01c861a687474703a2f2f632e706b692e676f6f672f722f72312e63726c30130603551d20040c300a3008060667810c010201300d06092a864886f70d01010b0500038202010045758be51f3b4413961aab58f135c96f3dd2d0334a8633ba57514feec434da16124cbf139f0dd454e94879c0303c9425f21af4ba3294b633720b85ee0911253494e16f42db829b7b7f2a9aa9ff7fa9d2de4a20cbb3fb0303b8f80705da59922f184698ceaf72be2426b11e004dbd08ad9341440abbc7d50185bf9357e3df7412530e1125d39bdcdecb276eb3c2b9336239c2e035e15ba7092e19cb912a765cf1dfca238440a56fff9a41e0b5ef32d185aeaf2509f062c56ec2c86e32fdb8dae2ce4a914af385554eb175d648332f6f84d9125c9fd4719863258d695c0a6b7df241bde8bb8fe422d79d6545e84c0a87dae96066880e1fc7e14e56c576ffb47a5769f202220926411dda74a2e529f3c49ae55dd6aa7afde1b72b6638fbe82966baefa0132ff8737ef0da40111c5ddd8fa6fcbedbbe56f8329c1f41416d7eb6c5ebc68b36b7178c9dcf197a349f2193c47e7435d2aafd4c6d14f5c9b0795b493cf3bf1748e8ef9a26130c87f273d69cc5526b63f7329078a96beb5ed693a1bfbc183d8b59f68ac6055e5218e266e0dac1dcad5a25aaf445fcf10b78a4afb0f273a430a834c1537f4296e54841eb90460c06dccb92c65ef3444443462946a0a6fcb98e392739b15ae2b1adfc13ff8efc26e1d4fe84f1505a8e976b2d2a79fb4064eaf33dbd5be1a004b097481c42f5ea5a1ccd26c851ff14996789725f1decad5add,308205623082044aa003020102021077bd0d6cdb36f91aea210fc4f058d30d300d06092a864886f70d01010b05003057310b300906035504061302424531193017060355040a1310476c6f62616c5369676e206e762d73613110300e060355040b1307526f6f74204341311b301906035504031312476c6f62616c5369676e20526f6f74204341301e170d3230303631393030303034325a170d3238303132383030303034325a3047310b300906035504061302555331223020060355040a1319476f6f676c65205472757374205365727669636573204c4c43311430120603550403130b47545320526f6f7420523130820222300d06092a864886f70d01010105000382020f003082020a0282020100b611028b1ee3a1779b3bdcbf943eb795a7403ca1fd82f97d32068271f6f68c7ffbe8dbbc6a2e9797a38c4bf92bf6b1f9ce841db1f9c597deefb9f2a3e9bc12895ea7aa52abf82327cba4b19c63dbd7997ef00a5eeb68a6f4c65a470d4d1033e34eb113a3c8186c4becfc0990df9d6429252307a1b4d23d2e60e0cfd20987bbcd48f04dc2c27a888abbbacf5919d6af8fb007b09e31f182c1c0df2ea66d6c190eb5d87e261a45033db079a49428ad0f7f26e5a808fe96e83c689453ee833a882b159609b2e07a8c2e75d69ceba756648f964f68ae3d97c2848fc0bc40c00b5cbdf687b3356cac18507f84e04ccd92d320e933bc5299af32b529b3252ab448f972e1ca64f7e682108de89dc28a88fa38668afc63f901f978fd7b5c77fa7687faecdfb10e799557b4bd26efd601d1eb160abb8e0bb5c5c58a55abd3acea914b29cc19a432254e2af16544d002ceaace49b4ea9f7c83b0407be743aba76ca38f7d8981fa4ca5ffd58ec3ce4be0b5d8b38e45cf76c0ed402bfd530fb0a7d53b0db18aa203de31adcc77ea6f7b3ed6df912212e6befad832fc1063145172de5dd61693bd296833ef3a66ec078a26df13d757657827de5e491400a2007f9aa821b6a9b195b0a5b90d1611dac76c483c40e07e0d5acd563cd19705b9cb4bed394b9cc43fd255136e24b0d671faf4c1bacced1bf5fe8141d800983d3ac8ae7a98371805950203010001a382013830820134300e0603551d0f0101ff040403020186300f0603551d130101ff040530030101ff301d0603551d0e04160414e4af2b26711a2b4827852f52662ceff08913713e301f0603551d23041830168014607b661a450d97ca89502f7d04cd34a8fffcfd4b306006082b0601050507010104543052302506082b060105050730018619687474703a2f2f6f6373702e706b692e676f6f672f67737231302906082b06010505073002861d687474703a2f2f706b692e676f6f672f677372312f677372312e63727430320603551d1f042b30293027a025a0238621687474703a2f2f63726c2e706b692e676f6f672f677372312f677372312e63726c303b0603551d20043430323008060667810c0102013008060667810c010202300d060b2b06010401d67902050302300d060b2b06010401d67902050303300d06092a864886f70d01010b0500038201010034a41eb128a3d0b47617a6317a21e9d1523ec8db74164188b83d351dede4ff93e15c5fabbbea7ccfdbe40dd18b57f2266f5bbe17466894376f6b7ac8c01837fa2551acec68bfb2c849fd5a9aca0123ac84802b028c9997eb496a8c75d7c7deb2c9979f5848570e35a1e41ad6fd6f83816fef8ccf97afc0852af0f54e6909912de168b8c12b73e9d4d9fc22c0371f0b661d49ed02558f67e132d7d326bf70e33df4676d3d7ce53488e332faa76e066a6fbd8b91ee164be83ba9b337e7c344a47ed86cd7c746f5929be7d521be66921994556cd429b20dc1665be277494828ed9dd71a337253b38235cf628bc9248ba5b7390cbb7e2a41bf52cffca296b6c2823f									
5135	1743638041.750558000	192.168.0.235	142.250.187.225					8,20																	
